FIXED - epsilon = 0.1;
        gamma = 0.98;
        alpha = 0.6;


[Log] Agent Object Initialized (agent.js, line 8)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 877 totalScore 1933 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 878 totalScore 1933 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 879 totalScore 1935 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 880 totalScore 1935 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 881 totalScore 1935 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 882 totalScore 1941 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 883 totalScore 1946 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 884 totalScore 1948 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 885 totalScore 1951 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 886 totalScore 1952 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 887 totalScore 1952 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 888 totalScore 1960 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 889 totalScore 1960 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 890 totalScore 1965 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 17 BEST SCORE SO FAR 21 StepCount 891 totalScore 1982 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 892 totalScore 1987 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 893 totalScore 1988 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 894 totalScore 1990 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 895 totalScore 1994 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 19 BEST SCORE SO FAR 21 StepCount 896 totalScore 2013 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 897 totalScore 2022 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 898 totalScore 2024 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 899 totalScore 2024 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 900 totalScore 2024 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 901 totalScore 2024 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 902 totalScore 2024 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 903 totalScore 2024 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 904 totalScore 2032 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 905 totalScore 2037 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 906 totalScore 2046 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 907 totalScore 2054 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 908 totalScore 2054 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 909 totalScore 2058 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 910 totalScore 2059 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 911 totalScore 2063 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 912 totalScore 2063 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 913 totalScore 2064 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 914 totalScore 2068 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 915 totalScore 2070 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 916 totalScore 2072 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 917 totalScore 2072 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 918 totalScore 2073 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 919 totalScore 2073 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 920 totalScore 2073 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 921 totalScore 2073 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 922 totalScore 2073 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 923 totalScore 2074 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 924 totalScore 2074 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 925 totalScore 2074 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 9 BEST SCORE SO FAR 21 StepCount 926 totalScore 2083 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 927 totalScore 2085 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 928 totalScore 2087 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 929 totalScore 2087 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 930 totalScore 2089 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 931 totalScore 2089 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 932 totalScore 2093 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 933 totalScore 2096 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 934 totalScore 2104 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 935 totalScore 2104 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 936 totalScore 2104 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 937 totalScore 2108 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 938 totalScore 2110 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 939 totalScore 2110 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 940 totalScore 2112 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 941 totalScore 2112 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 21 StepCount 942 totalScore 2119 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 943 totalScore 2119 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 944 totalScore 2120 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 945 totalScore 2121 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 946 totalScore 2121 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 947 totalScore 2123 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 948 totalScore 2123 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 949 totalScore 2123 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 950 totalScore 2123 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 951 totalScore 2126 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 952 totalScore 2127 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 953 totalScore 2130 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 954 totalScore 2131 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 955 totalScore 2133 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 956 totalScore 2137 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 957 totalScore 2137 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 958 totalScore 2140 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 959 totalScore 2145 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 960 totalScore 2145 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 961 totalScore 2148 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 962 totalScore 2148 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 963 totalScore 2148 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 964 totalScore 2151 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 965 totalScore 2151 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 966 totalScore 2155 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 967 totalScore 2157 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 968 totalScore 2157 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 969 totalScore 2158 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 970 totalScore 2161 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 971 totalScore 2165 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 972 totalScore 2165 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 973 totalScore 2165 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 974 totalScore 2168 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 975 totalScore 2168 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 976 totalScore 2170 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 977 totalScore 2170 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 978 totalScore 2170 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 979 totalScore 2171 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 980 totalScore 2171 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 981 totalScore 2171 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 982 totalScore 2176 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 983 totalScore 2178 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 984 totalScore 2178 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 985 totalScore 2182 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 986 totalScore 2182 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 987 totalScore 2186 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 988 totalScore 2188 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 989 totalScore 2189 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 990 totalScore 2190 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 991 totalScore 2190 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 992 totalScore 2195 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 993 totalScore 2195 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 994 totalScore 2195 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 995 totalScore 2199 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 996 totalScore 2203 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 997 totalScore 2203 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 998 totalScore 2203 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 999 totalScore 2203 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1000 totalScore 2203 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1001 totalScore 2203 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1002 totalScore 2205 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1003 totalScore 2209 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1004 totalScore 2209 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1005 totalScore 2213 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1006 totalScore 2219 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1007 totalScore 2221 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1008 totalScore 2221 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1009 totalScore 2225 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1010 totalScore 2225 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1011 totalScore 2225 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1012 totalScore 2226 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1013 totalScore 2226 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1014 totalScore 2227 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1015 totalScore 2228 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1016 totalScore 2228 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1017 totalScore 2230 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1018 totalScore 2230 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1019 totalScore 2235 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1020 totalScore 2235 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1021 totalScore 2237 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1022 totalScore 2240 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 10 BEST SCORE SO FAR 21 StepCount 1023 totalScore 2250 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1024 totalScore 2250 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1025 totalScore 2250 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1026 totalScore 2250 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 18 BEST SCORE SO FAR 21 StepCount 1027 totalScore 2268 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1028 totalScore 2274 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1029 totalScore 2280 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1030 totalScore 2280 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1031 totalScore 2285 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1032 totalScore 2285 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 8 BEST SCORE SO FAR 21 StepCount 1033 totalScore 2293 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1034 totalScore 2296 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1035 totalScore 2297 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1036 totalScore 2297 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1037 totalScore 2297 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1038 totalScore 2297 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1039 totalScore 2300 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1040 totalScore 2300 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1041 totalScore 2301 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1042 totalScore 2301 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1043 totalScore 2304 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1044 totalScore 2306 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1045 totalScore 2307 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1046 totalScore 2309 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1047 totalScore 2310 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1048 totalScore 2313 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 12 BEST SCORE SO FAR 21 StepCount 1049 totalScore 2325 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1050 totalScore 2329 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1051 totalScore 2329 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1052 totalScore 2329 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1053 totalScore 2330 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1054 totalScore 2335 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1055 totalScore 2337 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1056 totalScore 2337 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1057 totalScore 2338 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1058 totalScore 2339 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1059 totalScore 2340 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1060 totalScore 2340 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1061 totalScore 2340 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1062 totalScore 2340 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1063 totalScore 2345 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1064 totalScore 2345 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 3 BEST SCORE SO FAR 21 StepCount 1065 totalScore 2348 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1066 totalScore 2349 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1067 totalScore 2350 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1068 totalScore 2352 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1069 totalScore 2352 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1070 totalScore 2352 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1071 totalScore 2353 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 5 BEST SCORE SO FAR 21 StepCount 1072 totalScore 2358 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1073 totalScore 2359 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1074 totalScore 2359 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1075 totalScore 2359 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 4 BEST SCORE SO FAR 21 StepCount 1076 totalScore 2363 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1077 totalScore 2363 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1078 totalScore 2363 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1079 totalScore 2364 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1080 totalScore 2365 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1081 totalScore 2365 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1082 totalScore 2365 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1083 totalScore 2366 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 6 BEST SCORE SO FAR 21 StepCount 1084 totalScore 2372 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1085 totalScore 2373 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1086 totalScore 2375 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 7 BEST SCORE SO FAR 21 StepCount 1087 totalScore 2382 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1088 totalScore 2383 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 1 BEST SCORE SO FAR 21 StepCount 1089 totalScore 2384 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1090 totalScore 2384 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 2 BEST SCORE SO FAR 21 StepCount 1091 totalScore 2386 (index.js, line 328)
[Log] GAME STOPPED CURRENT SCORE 0 BEST SCORE SO FAR 21 StepCount 1092 totalScore 2386 (index.js, line 328)
